rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
15372,246,2022-12-03,2022-12-07,44,95,2,4.797000000000001,0.0
15373,65,2022-12-03,2022-12-04,9,461,2,24.596999999999998,0.0
15374,196,2022-12-03,2022-12-09,13,446,2,28.737000000000002,0.0
15375,434,2022-12-03,2023-01-06,1,534,2,10.97,0.0
15376,188,2022-12-03,2022-12-04,4,203,2,10.215,0.0
15377,389,2022-12-03,2022-12-03,1,370,2,10.97,0.0
15378,333,2022-12-03,2022-12-04,4,13,2,10.215,0.0
15379,141,2022-12-03,2022-12-03,1,436,2,10.97,0.0
15380,80,2022-12-03,2022-12-13,42,244,2,8.0,2.4
15381,367,2022-12-03,2022-12-06,33,240,2,9.54,0.0
15382,118,2022-12-04,2022-12-04,27,495,1,4.5,0.0
15383,160,2022-12-04,2022-12-11,4,363,1,10.215,0.0
15384,396,2022-12-04,2022-12-04,4,5,1,10.215,0.0
15385,398,2022-12-04,2022-12-07,44,125,1,4.797000000000001,0.0
15386,7,2022-12-04,2022-12-04,5,149,1,8.397,0.0
15387,201,2022-12-04,2022-12-11,32,423,1,6.939,0.0
15388,383,2022-12-04,2022-12-04,10,422,1,17.99,0.0
15389,112,2022-12-04,2022-12-16,13,53,1,28.737000000000002,14.37
15390,26,2022-12-04,2022-12-08,13,52,1,28.737000000000002,0.0
15391,38,2022-12-04,2022-12-09,19,91,1,11.997,0.0
15392,171,2022-12-04,2022-12-27,25,470,1,3.77,6.03
15393,478,2022-12-04,2022-12-08,32,238,1,6.939,0.0
15394,424,2022-12-04,2022-12-10,6,57,1,7.95,0.0
15395,469,2022-12-04,2022-12-08,22,206,1,14.6,0.0
15396,449,2022-12-04,2022-12-11,3,511,1,9.522,0.0
15397,342,2022-12-04,2022-12-10,1,111,1,9.873000000000001,0.0
15398,169,2022-12-04,2023-01-04,1,237,1,9.873000000000001,0.0
15399,62,2022-12-04,2022-12-05,32,24,1,6.939,0.0
15400,301,2022-12-04,2022-12-16,14,123,1,10.143,5.07
15401,162,2022-12-04,2022-12-13,2,527,1,4.33,0.87
15402,198,2022-12-04,2022-12-04,21,349,1,38.997,0.0
15403,448,2022-12-04,2022-12-04,13,287,1,31.93,0.0
15404,468,2022-12-04,2022-12-11,29,391,1,17.343,0.0
15405,130,2022-12-04,2022-12-17,10,103,1,16.191,9.71
15406,178,2022-12-04,2022-12-11,22,316,1,13.14,0.0
15407,18,2022-12-04,2022-12-04,35,36,1,9.756,0.0
15408,306,2022-12-04,2022-12-12,6,229,1,7.155,0.72
15409,444,2022-12-04,2022-12-10,36,501,1,11.115,0.0
15410,173,2022-12-04,2022-12-06,37,104,1,2.79,0.0
15411,317,2022-12-04,2022-12-10,4,178,1,10.215,0.0
15412,147,2022-12-04,2022-12-09,37,349,1,2.79,0.0
15413,283,2022-12-04,2022-12-04,20,40,1,6.777,0.0
15414,129,2022-12-04,2023-01-21,26,314,1,20.997,21.0
15415,387,2022-12-05,2022-12-08,19,434,5,11.997,0.0
15416,59,2022-12-05,2022-12-07,27,98,2,4.5,0.0
15417,495,2022-12-05,2022-12-15,27,252,3,4.5,1.35
15418,333,2022-12-05,2022-12-12,4,238,2,10.215,0.0
15419,330,2022-12-05,2022-12-06,13,87,3,28.737000000000002,0.0
15420,90,2022-12-05,2022-12-08,29,439,3,19.27,0.0
15421,440,2022-12-05,2022-12-11,31,343,5,7.2,0.0
15422,216,2022-12-05,2023-01-03,43,171,2,3.4019999999999997,7.48
15423,166,2022-12-05,2022-12-05,13,15,5,28.737000000000002,0.0
15424,338,2022-12-05,2022-12-08,1,391,5,9.873000000000001,0.0
15425,251,2022-12-05,2022-12-05,6,294,2,7.155,0.0
15426,205,2022-12-05,2022-12-10,1,483,5,10.97,0.0
15427,202,2022-12-05,2022-12-05,13,331,5,28.737000000000002,0.0
15428,89,2022-12-05,2022-12-16,27,589,3,5.0,2.0
15429,270,2022-12-05,2022-12-07,1,133,3,10.97,0.0
15430,165,2022-12-05,2022-12-08,13,42,2,28.737000000000002,0.0
15431,41,2022-12-05,2022-12-08,23,15,2,1.53,0.0
15432,292,2022-12-05,2022-12-05,31,171,2,7.2,0.0
15433,379,2022-12-05,2022-12-15,7,429,2,12.17,3.65
15434,350,2022-12-05,2022-12-05,13,143,3,31.93,0.0
15435,350,2022-12-05,2022-12-12,13,118,3,31.93,0.0
15436,52,2022-12-05,2022-12-05,13,214,2,28.737000000000002,0.0
15437,359,2022-12-05,2022-12-07,30,499,5,16.668,0.0
15438,405,2022-12-05,2022-12-11,1,26,3,9.873000000000001,0.0
15439,255,2022-12-05,2022-12-05,40,465,5,6.87,0.0
15440,393,2022-12-05,2022-12-09,5,483,5,9.33,0.0
15441,500,2022-12-05,2022-12-05,40,506,2,6.87,0.0
15442,266,2022-12-05,2022-12-14,35,231,3,9.756,1.95
15443,214,2022-12-05,2022-12-17,10,512,2,17.99,8.99
15444,235,2022-12-05,2022-12-15,46,271,2,1.539,0.46
15445,439,2022-12-05,2022-12-15,50,171,2,7.992000000000001,2.4
15446,312,2022-12-05,2022-12-30,1,320,2,10.97,19.75
15447,254,2022-12-05,2022-12-05,27,246,5,5.0,0.0
15448,383,2022-12-06,2022-12-08,10,441,1,17.99,0.0
15449,53,2022-12-06,2023-01-18,24,155,1,11.322000000000001,5.66
15450,66,2022-12-06,2022-12-12,13,554,2,31.93,0.0
15451,349,2022-12-06,2022-12-15,7,65,2,10.953,2.19
15452,339,2022-12-06,2022-12-12,36,189,2,11.115,0.0
15453,240,2022-12-06,2022-12-06,35,376,1,9.756,0.0
15454,27,2022-12-06,2022-12-06,22,38,2,13.14,0.0
15455,177,2022-12-06,2022-12-19,39,137,2,2.2230000000000003,1.33
15456,149,2022-12-06,2022-12-06,13,547,1,31.93,0.0
15457,419,2022-12-06,2022-12-06,29,158,1,17.343,0.0
15458,115,2022-12-06,2022-12-08,32,184,1,6.939,0.0
15459,369,2022-12-06,2022-12-14,39,470,1,2.47,0.25
15460,225,2022-12-06,2022-12-10,40,21,1,6.183,0.0
15461,221,2022-12-06,2022-12-19,13,48,1,28.737000000000002,17.24
15462,285,2022-12-06,2022-12-10,35,47,2,9.756,0.0
15463,132,2022-12-06,2022-12-07,22,300,1,13.14,0.0
15464,159,2022-12-06,2022-12-06,9,327,2,24.596999999999998,0.0
15465,455,2022-12-06,2022-12-11,22,36,2,13.14,0.0
15466,269,2022-12-06,2022-12-12,6,589,2,7.95,0.0
15467,355,2022-12-07,2022-12-10,1,9,3,9.873000000000001,0.0
15468,280,2022-12-07,2022-12-09,13,559,3,31.93,0.0
15469,433,2022-12-07,2023-01-04,29,52,2,17.343,36.42
15470,52,2022-12-07,2022-12-16,13,21,3,28.737000000000002,5.75
15471,56,2022-12-07,2022-12-07,33,176,2,10.6,0.0
15472,419,2022-12-07,2023-01-04,29,442,2,17.343,36.42
15473,388,2022-12-07,2022-12-20,3,546,3,10.58,6.35
15474,471,2022-12-07,2022-12-07,9,220,3,27.33,0.0
15475,447,2022-12-07,2022-12-07,13,94,2,28.737000000000002,0.0
15476,256,2022-12-07,2022-12-13,38,533,2,14.391,0.0
15477,244,2022-12-07,2022-12-12,9,162,2,24.596999999999998,0.0
15478,396,2022-12-07,2022-12-10,4,524,3,11.35,0.0
15479,229,2022-12-07,2022-12-07,33,594,3,10.6,0.0
15480,476,2022-12-07,2022-12-14,25,299,2,3.3930000000000002,0.0
15481,260,2022-12-07,2022-12-15,3,31,2,10.58,1.06
15482,193,2022-12-07,2022-12-07,32,435,3,7.71,0.0
15483,116,2022-12-07,2022-12-10,1,371,3,9.873000000000001,0.0
15484,88,2022-12-07,2022-12-09,40,322,2,6.87,0.0
15485,43,2022-12-07,2022-12-07,22,52,3,13.14,0.0
15486,422,2022-12-08,2022-12-11,20,60,4,6.777,0.0
15487,236,2022-12-08,2022-12-17,32,17,2,6.939,1.39
15488,417,2022-12-08,2022-12-14,39,388,4,2.2230000000000003,0.0
15489,126,2022-12-08,2022-12-15,27,296,4,5.0,0.0
15490,213,2022-12-08,2022-12-24,35,130,2,9.756,8.78
15491,179,2022-12-08,2022-12-08,10,249,1,17.99,0.0
15492,416,2022-12-08,2022-12-08,19,439,1,13.33,0.0
15493,470,2022-12-08,2022-12-08,29,308,1,19.27,0.0
15494,35,2022-12-08,2022-12-10,27,571,1,5.0,0.0
15495,95,2022-12-08,2022-12-16,14,494,4,11.27,1.13
15496,168,2022-12-08,2022-12-09,39,151,1,2.47,0.0
15497,158,2022-12-08,2022-12-16,32,20,2,7.71,0.77
15498,263,2022-12-09,2022-12-30,10,203,3,16.191,22.67
15499,282,2022-12-09,2022-12-09,46,532,3,1.71,0.0
15500,267,2022-12-09,2022-12-14,32,600,3,7.71,0.0
15501,464,2022-12-09,2022-12-11,19,438,3,13.33,0.0
15502,460,2022-12-09,2022-12-18,39,245,3,2.2230000000000003,0.44
15503,20,2022-12-09,2022-12-11,5,71,3,8.397,0.0
15504,208,2022-12-09,2022-12-09,38,370,3,15.99,0.0
15505,365,2022-12-09,2022-12-14,32,331,3,6.939,0.0
15506,215,2022-12-09,2022-12-09,22,557,3,14.6,0.0
15507,413,2022-12-09,2022-12-14,13,277,3,31.93,0.0
15508,376,2022-12-09,2022-12-09,26,438,3,23.33,0.0
15509,98,2022-12-09,2022-12-12,49,460,3,6.939,0.0
15510,8,2022-12-09,2022-12-28,19,495,3,11.997,14.4
15511,23,2022-12-09,2022-12-09,48,526,3,12.0,0.0
15512,340,2022-12-09,2022-12-16,39,141,3,2.2230000000000003,0.0
15513,12,2022-12-09,2022-12-14,13,328,3,28.737000000000002,0.0
15514,408,2022-12-09,2022-12-12,13,550,3,31.93,0.0
15515,120,2022-12-09,2022-12-09,43,204,3,3.4019999999999997,0.0
15516,65,2022-12-09,2022-12-10,9,420,3,27.33,0.0
15517,36,2022-12-09,2022-12-15,4,374,3,11.35,0.0
15518,118,2022-12-09,2022-12-16,27,132,3,4.5,0.0
15519,121,2022-12-09,2022-12-14,26,342,3,23.33,0.0
15520,41,2022-12-09,2022-12-12,23,190,3,1.7,0.0
15521,152,2022-12-09,2023-04-01,39,222,3,2.2230000000000003,3.56
15522,199,2022-12-09,2022-12-13,39,594,3,2.47,0.0
15523,284,2022-12-09,2022-12-09,32,77,3,6.939,0.0
15524,110,2022-12-09,2022-12-16,29,130,3,17.343,0.0
15525,283,2022-12-09,2022-12-17,20,435,3,7.53,0.75
15526,425,2022-12-10,2022-12-20,2,556,2,4.33,1.3
15527,255,2022-12-10,2022-12-21,40,246,2,6.87,2.75
15528,380,2022-12-10,2022-12-10,13,459,2,31.93,0.0
15529,243,2022-12-10,2022-12-18,32,301,2,6.939,0.69
15530,198,2022-12-10,2023-01-04,21,205,2,38.997,70.19
15531,156,2022-12-10,2022-12-16,42,153,2,7.2,0.0
15532,252,2022-12-10,2022-12-16,46,293,2,1.539,0.0
15533,180,2022-12-10,2022-12-22,36,3,2,11.115,5.56
15534,265,2022-12-10,2022-12-10,1,106,2,9.873000000000001,0.0
15535,472,2022-12-10,2022-12-13,19,113,2,11.997,0.0
15536,191,2022-12-10,2022-12-10,43,556,2,3.78,0.0
15537,271,2022-12-10,2022-12-14,44,88,2,4.797000000000001,0.0
15538,16,2022-12-10,2022-12-10,44,26,2,4.797000000000001,0.0
15539,188,2022-12-10,2022-12-16,4,578,2,11.35,0.0
15540,88,2022-12-10,2022-12-30,40,493,2,6.183,8.04
15541,215,2022-12-10,2022-12-17,22,484,2,14.6,0.0
15542,384,2022-12-10,2022-12-22,7,328,2,10.953,5.48
15543,398,2022-12-10,2022-12-19,44,118,2,5.33,1.07
15544,67,2022-12-10,2022-12-22,38,336,2,14.391,7.2
15545,6,2022-12-10,2022-12-18,13,17,2,28.737000000000002,2.87
15546,487,2022-12-10,2022-12-10,27,376,2,4.5,0.0
15547,82,2022-12-10,2022-12-18,44,513,2,5.33,0.53
15548,287,2022-12-10,2022-12-10,20,468,2,6.777,0.0
15549,124,2022-12-10,2022-12-10,19,26,2,11.997,0.0
15550,418,2022-12-10,2022-12-16,28,295,2,7.803,0.0
15551,299,2022-12-10,2022-12-10,5,260,2,9.33,0.0
15552,315,2022-12-10,2022-12-16,10,249,2,17.99,0.0
15553,227,2022-12-10,2022-12-19,42,295,2,7.2,1.44
15554,38,2022-12-10,2022-12-23,19,196,2,11.997,7.2
15555,19,2022-12-10,2022-12-10,27,471,2,5.0,0.0
15556,473,2022-12-10,2022-12-23,24,165,2,11.322000000000001,6.79
15557,291,2022-12-10,2022-12-17,27,572,2,5.0,0.0
15558,406,2022-12-10,2022-12-15,13,386,2,31.93,0.0
15559,170,2022-12-10,2022-12-14,35,376,2,9.756,0.0
15560,193,2022-12-10,2022-12-14,32,593,2,7.71,0.0
15561,47,2022-12-10,2022-12-11,19,70,2,11.997,0.0
15562,276,2022-12-10,2022-12-11,29,79,2,17.343,0.0
15563,107,2022-12-10,2022-12-15,40,354,2,6.183,0.0
15564,55,2022-12-10,2022-12-15,13,320,2,31.93,0.0
15565,85,2022-12-10,2022-12-15,13,306,2,28.737000000000002,0.0
15566,372,2022-12-10,2022-12-13,29,236,2,17.343,0.0
15567,59,2022-12-10,2022-12-17,27,6,2,5.0,0.0
15568,367,2022-12-11,2022-12-13,33,98,1,9.54,0.0
15569,474,2022-12-11,2022-12-22,42,306,1,7.2,2.88
15570,42,2022-12-11,2022-12-22,13,567,1,31.93,12.77
15571,175,2022-12-11,2022-12-31,4,301,1,10.215,13.28
15572,416,2022-12-11,2023-01-21,19,195,1,11.997,3.6
15573,44,2022-12-11,2022-12-14,5,235,1,8.397,0.0
15574,302,2022-12-11,2022-12-18,10,328,1,16.191,0.0
15575,113,2022-12-11,2022-12-11,32,586,1,7.71,0.0
15576,280,2022-12-11,2022-12-12,13,401,1,28.737000000000002,0.0
15577,172,2022-12-11,2022-12-17,27,77,1,4.5,0.0
15578,96,2022-12-11,2023-02-06,4,529,1,11.35,21.56
15579,68,2022-12-11,2022-12-11,38,316,1,14.391,0.0
15580,19,2022-12-11,2022-12-17,27,336,1,4.5,0.0
15581,454,2022-12-11,2022-12-23,13,416,1,28.737000000000002,14.37
15582,480,2022-12-11,2022-12-18,29,357,1,19.27,0.0
15583,383,2022-12-11,2022-12-13,10,530,1,17.99,0.0
15584,165,2022-12-11,2022-12-11,13,334,1,31.93,0.0
15585,165,2022-12-11,2022-12-11,13,38,1,28.737000000000002,0.0
15586,247,2022-12-11,2022-12-11,13,540,1,31.93,0.0
15587,76,2022-12-11,2022-12-18,13,343,1,28.737000000000002,0.0
15588,436,2022-12-11,2022-12-17,36,268,1,11.115,0.0
15589,37,2022-12-11,2022-12-11,5,11,1,8.397,0.0
15590,69,2022-12-11,2022-12-22,5,200,1,8.397,3.36
15591,353,2022-12-11,2022-12-16,7,239,1,12.17,0.0
15592,164,2022-12-11,2022-12-19,32,172,1,6.939,0.69
15593,487,2022-12-11,2022-12-17,27,246,1,5.0,0.0
15594,106,2022-12-12,2022-12-12,6,554,5,7.95,0.0
15595,251,2022-12-12,2022-12-19,6,313,3,7.155,0.0
15596,229,2022-12-12,2022-12-16,33,525,3,10.6,0.0
15597,94,2022-12-12,2022-12-17,4,316,5,10.215,0.0
15598,196,2022-12-12,2022-12-24,13,465,3,31.93,15.96
15599,262,2022-12-12,2022-12-17,27,117,3,4.5,0.0
15600,163,2022-12-12,2022-12-24,22,95,3,13.14,6.57
15601,48,2022-12-12,2022-12-12,29,483,3,19.27,0.0
15602,192,2022-12-12,2022-12-15,5,133,5,9.33,0.0
15603,109,2022-12-12,2022-12-13,22,424,3,13.14,0.0
15604,354,2022-12-12,2022-12-19,4,344,5,10.215,0.0
15605,27,2022-12-12,2022-12-18,22,380,5,14.6,0.0
15606,28,2022-12-12,2022-12-16,3,234,3,9.522,0.0
15607,491,2022-12-12,2022-12-15,10,87,3,16.191,0.0
15608,122,2022-12-12,2022-12-17,24,349,5,11.322000000000001,0.0
15609,441,2022-12-12,2022-12-13,13,57,5,31.93,0.0
15610,225,2022-12-12,2022-12-12,40,335,5,6.183,0.0
15611,284,2022-12-12,2022-12-17,32,537,3,7.71,0.0
15612,345,2022-12-12,2022-12-23,22,131,5,14.6,5.84
15613,74,2022-12-12,2022-12-22,24,466,3,11.322000000000001,3.4
15614,51,2022-12-12,2022-12-15,36,267,3,12.35,0.0
15615,5,2022-12-12,2022-12-12,32,69,5,6.939,0.0
15616,356,2022-12-12,2022-12-14,46,479,5,1.71,0.0
15617,432,2022-12-12,2022-12-18,24,456,3,11.322000000000001,0.0
15618,222,2022-12-12,2022-12-18,29,434,3,17.343,0.0
15619,469,2022-12-12,2022-12-18,22,51,3,14.6,0.0
15620,337,2022-12-12,2022-12-21,13,480,3,31.93,6.39
15621,397,2022-12-12,2022-12-12,27,125,5,4.5,0.0
15622,309,2022-12-12,2022-12-12,42,235,3,7.2,0.0
15623,305,2022-12-12,2022-12-12,4,239,5,11.35,0.0
15624,210,2022-12-12,2022-12-14,27,258,3,4.5,0.0
15625,448,2022-12-12,2022-12-25,13,253,5,28.737000000000002,17.24
15626,337,2022-12-12,2022-12-12,13,555,5,31.93,0.0
15627,223,2022-12-12,2022-12-12,22,583,5,14.6,0.0
15628,133,2022-12-12,2022-12-12,1,265,5,9.873000000000001,0.0
15629,443,2022-12-13,2022-12-13,44,186,3,4.797000000000001,0.0
15630,382,2022-12-13,2022-12-18,4,326,3,10.215,0.0
15631,381,2022-12-13,2022-12-13,27,500,1,4.5,0.0
15632,223,2022-12-13,2022-12-18,22,472,1,14.6,0.0
15633,332,2022-12-13,2022-12-19,22,309,3,13.14,0.0
15634,259,2022-12-13,2022-12-15,46,427,1,1.539,0.0
15635,189,2022-12-13,2022-12-14,13,248,5,31.93,0.0
15636,402,2022-12-13,2022-12-14,21,393,5,38.997,0.0
15637,249,2022-12-13,2022-12-15,13,501,3,28.737000000000002,0.0
15638,116,2022-12-13,2022-12-26,1,341,5,9.873000000000001,5.92
15639,323,2022-12-13,2022-12-13,44,231,5,4.797000000000001,0.0
15640,202,2022-12-13,2022-12-20,13,235,1,28.737000000000002,0.0
15641,408,2022-12-13,2022-12-14,13,522,3,28.737000000000002,0.0
15642,321,2022-12-13,2023-01-21,31,501,3,7.2,0.72
15643,376,2022-12-13,2022-12-24,26,419,3,23.33,9.33
15644,297,2022-12-13,2022-12-22,3,222,1,9.522,1.9
15645,300,2022-12-13,2022-12-18,1,575,5,10.97,0.0
15646,84,2022-12-13,2022-12-13,40,269,5,6.87,0.0
15647,2,2022-12-13,2022-12-16,40,140,5,6.183,0.0
15648,246,2022-12-13,2022-12-23,44,499,1,4.797000000000001,1.44
15649,78,2022-12-13,2022-12-16,6,224,3,7.155,0.0
15650,9,2022-12-13,2022-12-16,7,227,3,12.17,0.0
15651,62,2022-12-13,2022-12-23,32,548,3,7.71,2.31
15652,403,2022-12-13,2023-01-04,40,173,1,6.183,9.27
15653,32,2022-12-13,2022-12-16,4,200,5,10.215,0.0
15654,296,2022-12-13,2023-01-02,1,471,3,10.97,14.26
15655,81,2022-12-13,2022-12-24,36,325,3,11.115,4.45
15656,404,2022-12-14,2022-12-25,36,252,2,11.115,4.45
15657,363,2022-12-14,2023-01-05,13,284,3,28.737000000000002,43.11
15658,182,2022-12-14,2022-12-18,5,378,3,8.397,0.0
15659,364,2022-12-14,2022-12-18,19,504,3,13.33,0.0
15660,457,2022-12-14,2022-12-18,22,458,3,14.6,0.0
15661,137,2022-12-14,2022-12-14,27,10,2,4.5,0.0
15662,240,2022-12-14,2022-12-14,35,112,2,9.756,0.0
15663,93,2022-12-14,2022-12-16,32,295,3,6.939,0.0
15664,306,2022-12-14,2022-12-21,6,520,3,7.155,0.0
15665,387,2022-12-14,2022-12-15,19,356,2,11.997,0.0
15666,355,2022-12-14,2022-12-14,1,176,3,10.97,0.0
15667,23,2022-12-14,2022-12-14,48,582,2,12.0,0.0
15668,49,2022-12-14,2022-12-20,4,267,2,10.215,0.0
15669,179,2022-12-14,2022-12-24,10,598,2,17.99,5.4
15670,270,2022-12-14,2022-12-14,1,115,3,10.97,0.0
15671,142,2022-12-14,2022-12-22,13,132,3,28.737000000000002,2.87
15672,46,2022-12-14,2022-12-14,5,142,2,8.397,0.0
15673,149,2022-12-14,2022-12-15,13,299,2,28.737000000000002,0.0
15674,390,2022-12-14,2022-12-18,43,364,3,3.4019999999999997,0.0
15675,339,2022-12-14,2022-12-20,36,588,2,12.35,0.0
15676,280,2022-12-14,2022-12-15,13,455,2,28.737000000000002,0.0
15677,444,2022-12-14,2022-12-14,36,439,3,12.35,0.0
15678,181,2022-12-14,2022-12-16,13,25,2,28.737000000000002,0.0
15679,113,2022-12-14,2022-12-24,32,452,3,6.939,2.08
15680,411,2022-12-14,2022-12-14,24,493,2,11.322000000000001,0.0
15681,471,2022-12-14,2022-12-26,9,289,2,27.33,13.66
15682,372,2022-12-14,2022-12-27,29,4,3,17.343,10.41
15683,225,2022-12-15,2022-12-22,40,341,2,6.183,0.0
15684,201,2022-12-15,2022-12-24,32,546,2,7.71,1.54
15685,184,2022-12-15,2022-12-26,35,67,2,9.756,3.9
15686,476,2022-12-15,2022-12-22,25,120,2,3.3930000000000002,0.0
15687,208,2022-12-15,2022-12-25,38,225,2,15.99,4.8
15688,147,2022-12-15,2023-01-01,37,183,2,2.79,2.79
15689,160,2022-12-15,2022-12-15,4,237,2,10.215,0.0
15690,313,2022-12-15,2022-12-26,13,391,2,28.737000000000002,11.49
15691,66,2022-12-15,2022-12-15,13,378,2,28.737000000000002,0.0
15692,455,2022-12-15,2022-12-18,22,283,2,13.14,0.0
15693,289,2022-12-15,2022-12-17,6,507,2,7.155,0.0
15694,123,2022-12-15,2022-12-16,11,14,2,3.591,0.0
15695,313,2022-12-15,2022-12-15,13,370,2,31.93,0.0
15696,411,2022-12-15,2022-12-22,24,549,2,12.58,0.0
15697,325,2022-12-15,2022-12-26,35,79,2,9.756,3.9
15698,464,2022-12-15,2022-12-28,19,349,2,11.997,7.2
15699,87,2022-12-15,2022-12-15,13,8,2,28.737000000000002,0.0
15700,414,2022-12-15,2022-12-24,7,378,2,10.953,2.19
15701,138,2022-12-15,2022-12-18,34,536,2,1.87,0.0
15702,141,2022-12-15,2022-12-21,1,439,2,10.97,0.0
15703,408,2022-12-15,2022-12-19,13,379,2,28.737000000000002,0.0
15704,285,2022-12-15,2022-12-21,35,99,2,9.756,0.0
15705,35,2022-12-15,2023-02-11,27,588,2,5.0,10.0
15706,451,2022-12-15,2022-12-19,4,193,2,10.215,0.0
15707,323,2022-12-15,2022-12-23,44,42,2,4.797000000000001,0.48
15708,44,2022-12-15,2022-12-16,5,598,2,9.33,0.0
15709,64,2022-12-15,2022-12-26,36,153,2,11.115,4.45
15710,336,2022-12-15,2022-12-15,13,494,2,31.93,0.0
15711,79,2022-12-15,2022-12-18,22,468,2,13.14,0.0
15712,341,2022-12-15,2022-12-15,13,511,2,28.737000000000002,0.0
15713,303,2022-12-15,2022-12-15,29,539,2,19.27,0.0
15714,134,2022-12-15,2022-12-17,29,502,2,17.343,0.0
15715,26,2022-12-15,2022-12-16,13,345,2,28.737000000000002,0.0
15716,365,2022-12-15,2022-12-21,32,290,2,6.939,0.0
15717,103,2022-12-15,2022-12-18,43,308,2,3.78,0.0
15718,445,2022-12-15,2022-12-20,13,52,2,28.737000000000002,0.0
15719,472,2022-12-16,2022-12-18,19,454,5,13.33,0.0
15720,396,2022-12-16,2022-12-16,4,410,5,10.215,0.0
15721,415,2022-12-16,2022-12-16,6,573,3,7.95,0.0
15722,349,2022-12-16,2022-12-21,7,389,3,10.953,0.0
15723,497,2022-12-16,2022-12-17,29,18,5,17.343,0.0
15724,120,2022-12-16,2022-12-16,43,467,3,3.78,0.0
15725,224,2022-12-16,2022-12-22,27,286,4,5.0,0.0
15726,277,2022-12-16,2022-12-26,22,90,5,13.14,3.94
15727,358,2022-12-16,2022-12-22,19,353,5,11.997,0.0
15728,162,2022-12-16,2022-12-25,2,428,5,3.8970000000000002,0.78
15729,269,2022-12-16,2022-12-23,6,273,3,7.155,0.0
15730,58,2022-12-16,2023-01-09,33,231,5,9.54,16.22
15731,309,2022-12-16,2022-12-20,42,242,3,7.2,0.0
15732,178,2022-12-16,2022-12-17,22,423,5,13.14,0.0
15733,168,2022-12-16,2022-12-19,39,382,4,2.2230000000000003,0.0
15734,240,2022-12-16,2022-12-29,35,216,5,9.756,5.85
15735,485,2022-12-16,2022-12-24,5,67,3,8.397,0.84
15736,310,2022-12-16,2022-12-25,6,312,3,7.155,1.43
15737,115,2022-12-16,2022-12-19,32,384,5,6.939,0.0
15738,145,2022-12-16,2022-12-26,29,165,3,17.343,5.2
15739,442,2022-12-16,2022-12-21,7,232,3,12.17,0.0
15740,467,2022-12-16,2022-12-25,3,563,4,9.522,1.9
15741,409,2022-12-16,2022-12-16,22,184,3,13.14,0.0
15742,70,2022-12-16,2022-12-27,32,191,3,6.939,2.78
15743,350,2022-12-17,2022-12-29,13,42,2,28.737000000000002,14.37
15744,154,2022-12-17,2022-12-22,26,168,2,20.997,0.0
15745,271,2022-12-17,2022-12-29,44,362,2,4.797000000000001,2.4
15746,5,2022-12-17,2022-12-24,32,566,2,7.71,0.0
15747,139,2022-12-17,2022-12-24,36,194,2,11.115,0.0
15748,353,2022-12-17,2022-12-25,7,540,2,12.17,1.22
15749,499,2022-12-17,2022-12-18,43,65,2,3.4019999999999997,0.0
15750,191,2022-12-17,2022-12-20,43,404,2,3.78,0.0
15751,117,2022-12-17,2022-12-23,19,443,2,11.997,0.0
15752,303,2022-12-17,2022-12-24,29,314,2,17.343,0.0
15753,428,2022-12-17,2022-12-30,13,531,2,31.93,19.16
15754,108,2022-12-17,2022-12-17,22,94,2,13.14,0.0
15755,241,2022-12-17,2022-12-27,22,504,2,14.6,4.38
15756,247,2022-12-17,2022-12-17,13,168,2,28.737000000000002,0.0
15757,203,2022-12-17,2022-12-21,22,504,2,14.6,0.0
15758,32,2022-12-17,2022-12-27,4,316,2,10.215,3.06
15759,370,2022-12-17,2023-01-13,22,500,2,13.14,26.28
15760,355,2022-12-17,2022-12-17,1,555,2,10.97,0.0
15761,449,2022-12-17,2022-12-17,3,520,2,9.522,0.0
15762,418,2022-12-17,2023-03-03,28,76,2,7.803,5.46
15763,56,2022-12-17,2022-12-28,33,3,2,9.54,3.82
15764,482,2022-12-17,2022-12-20,13,274,2,28.737000000000002,0.0
15765,68,2022-12-17,2022-12-17,38,442,2,14.391,0.0
15766,356,2022-12-17,2022-12-17,46,501,2,1.539,0.0
15767,315,2022-12-18,2022-12-18,10,599,1,17.99,0.0
15768,199,2022-12-18,2022-12-24,39,174,1,2.2230000000000003,0.0
15769,369,2022-12-18,2023-01-25,39,376,1,2.2230000000000003,0.0
15770,429,2022-12-18,2022-12-25,13,464,1,28.737000000000002,0.0
15771,87,2022-12-18,2022-12-21,13,351,1,28.737000000000002,0.0
15772,130,2022-12-18,2022-12-30,10,376,1,16.191,8.1
15773,99,2022-12-18,2022-12-27,6,329,1,7.95,1.59
15774,44,2022-12-18,2023-01-11,5,463,1,9.33,15.86
15775,338,2022-12-18,2022-12-18,1,87,1,9.873000000000001,0.0
15776,134,2022-12-18,2022-12-20,29,5,1,17.343,0.0
15777,270,2022-12-18,2022-12-24,1,459,1,10.97,0.0
15778,305,2022-12-18,2022-12-25,4,375,1,11.35,0.0
15779,355,2022-12-18,2022-12-18,1,152,1,9.873000000000001,0.0
15780,250,2022-12-18,2022-12-23,39,367,1,2.2230000000000003,0.0
15781,186,2022-12-18,2022-12-18,27,278,1,4.5,0.0
15782,226,2022-12-18,2022-12-25,42,344,1,7.2,0.0
15783,207,2022-12-18,2022-12-24,13,69,1,28.737000000000002,0.0
